confirmed_cases,country_region,date,lat,long,province_state,state_and_country,rank,confirmed_cases_prev_day,daily_diff_cases,confirmed_recoveries,confirmed_recoveries_prev_day,daily_diff_recoveries,confirmed_deaths,confirmed_deaths_prev_day,daily_diff_deaths
206,China,2020-02-09,39.549,116.1306,Hebei,Hebei-China,19.0,195.0,11.0,34,30.0,4.0,2,1.0,1.0
218,China,2020-02-10,39.549,116.1306,Hebei,Hebei-China,20.0,206.0,12.0,41,34.0,7.0,2,2.0,0.0
239,China,2020-02-11,39.549,116.1306,Hebei,Hebei-China,21.0,218.0,21.0,48,41.0,7.0,2,2.0,0.0
251,China,2020-02-12,39.549,116.1306,Hebei,Hebei-China,22.0,239.0,12.0,54,48.0,6.0,2,2.0,0.0
265,China,2020-02-13,39.549,116.1306,Hebei,Hebei-China,23.0,251.0,14.0,68,54.0,14.0,3,2.0,1.0
283,China,2020-02-14,39.549,116.1306,Hebei,Hebei-China,24.0,265.0,18.0,87,68.0,19.0,3,3.0,0.0
291,China,2020-02-15,39.549,116.1306,Hebei,Hebei-China,25.0,283.0,8.0,101,87.0,14.0,3,3.0,0.0
300,China,2020-02-16,39.549,116.1306,Hebei,Hebei-China,26.0,291.0,9.0,105,101.0,4.0,3,3.0,0.0
301,China,2020-02-17,39.549,116.1306,Hebei,Hebei-China,27.0,300.0,1.0,122,105.0,17.0,3,3.0,0.0
306,China,2020-02-18,39.549,116.1306,Hebei,Hebei-China,28.0,301.0,5.0,136,122.0,14.0,4,3.0,1.0
306,China,2020-02-19,39.549,116.1306,Hebei,Hebei-China,29.0,306.0,0.0,152,136.0,16.0,4,4.0,0.0
307,China,2020-02-20,39.549,116.1306,Hebei,Hebei-China,30.0,306.0,1.0,169,152.0,17.0,5,4.0,1.0
308,China,2020-02-21,39.549,116.1306,Hebei,Hebei-China,31.0,307.0,1.0,184,169.0,15.0,5,5.0,0.0
309,China,2020-02-22,39.549,116.1306,Hebei,Hebei-China,32.0,308.0,1.0,203,184.0,19.0,6,5.0,1.0
311,China,2020-02-23,39.549,116.1306,Hebei,Hebei-China,33.0,309.0,2.0,219,203.0,16.0,6,6.0,0.0
311,China,2020-02-24,39.549,116.1306,Hebei,Hebei-China,34.0,311.0,0.0,234,219.0,15.0,6,6.0,0.0
311,China,2020-02-25,39.549,116.1306,Hebei,Hebei-China,35.0,311.0,0.0,248,234.0,14.0,6,6.0,0.0
312,China,2020-02-26,39.549,116.1306,Hebei,Hebei-China,36.0,311.0,1.0,261,248.0,13.0,6,6.0,0.0
317,China,2020-02-27,39.549,116.1306,Hebei,Hebei-China,37.0,312.0,5.0,274,261.0,13.0,6,6.0,0.0
318,China,2020-02-28,39.549,116.1306,Hebei,Hebei-China,38.0,317.0,1.0,277,274.0,3.0,6,6.0,0.0
318,China,2020-02-29,39.549,116.1306,Hebei,Hebei-China,39.0,318.0,0.0,282,277.0,5.0,6,6.0,0.0
318,China,2020-03-01,39.549,116.1306,Hebei,Hebei-China,40.0,318.0,0.0,294,282.0,12.0,6,6.0,0.0
318,China,2020-03-02,39.549,116.1306,Hebei,Hebei-China,41.0,318.0,0.0,296,294.0,2.0,6,6.0,0.0
318,China,2020-03-03,39.549,116.1306,Hebei,Hebei-China,42.0,318.0,0.0,300,296.0,4.0,6,6.0,0.0
318,China,2020-03-04,39.549,116.1306,Hebei,Hebei-China,43.0,318.0,0.0,301,300.0,1.0,6,6.0,0.0
318,China,2020-03-05,39.549,116.1306,Hebei,Hebei-China,44.0,318.0,0.0,304,301.0,3.0,6,6.0,0.0
318,China,2020-03-06,39.549,116.1306,Hebei,Hebei-China,45.0,318.0,0.0,305,304.0,1.0,6,6.0,0.0
318,China,2020-03-07,39.549,116.1306,Hebei,Hebei-China,46.0,318.0,0.0,307,305.0,2.0,6,6.0,0.0
318,China,2020-03-08,39.549,116.1306,Hebei,Hebei-China,47.0,318.0,0.0,307,307.0,0.0,6,6.0,0.0
318,China,2020-03-09,39.549,116.1306,Hebei,Hebei-China,48.0,318.0,0.0,307,307.0,0.0,6,6.0,0.0
318,China,2020-03-10,39.549,116.1306,Hebei,Hebei-China,49.0,318.0,0.0,307,307.0,0.0,6,6.0,0.0
318,China,2020-03-11,39.549,116.1306,Hebei,Hebei-China,50.0,318.0,0.0,307,307.0,0.0,6,6.0,0.0
318,China,2020-03-12,39.549,116.1306,Hebei,Hebei-China,51.0,318.0,0.0,308,307.0,1.0,6,6.0,0.0
318,China,2020-03-13,39.549,116.1306,Hebei,Hebei-China,52.0,318.0,0.0,310,308.0,2.0,6,6.0,0.0
1,China,2020-01-22,26.0789,117.9874,Fujian,Fujian-China,1.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0
5,China,2020-01-23,26.0789,117.9874,Fujian,Fujian-China,2.0,1.0,4.0,0,0.0,0.0,0,0.0,0.0
10,China,2020-01-24,26.0789,117.9874,Fujian,Fujian-China,3.0,5.0,5.0,0,0.0,0.0,0,0.0,0.0
18,China,2020-01-25,26.0789,117.9874,Fujian,Fujian-China,4.0,10.0,8.0,0,0.0,0.0,0,0.0,0.0
35,China,2020-01-26,26.0789,117.9874,Fujian,Fujian-China,5.0,18.0,17.0,0,0.0,0.0,0,0.0,0.0
59,China,2020-01-27,26.0789,117.9874,Fujian,Fujian-China,6.0,35.0,24.0,0,0.0,0.0,0,0.0,0.0
80,China,2020-01-28,26.0789,117.9874,Fujian,Fujian-China,7.0,59.0,21.0,0,0.0,0.0,0,0.0,0.0
84,China,2020-01-29,26.0789,117.9874,Fujian,Fujian-China,8.0,80.0,4.0,0,0.0,0.0,0,0.0,0.0
101,China,2020-01-30,26.0789,117.9874,Fujian,Fujian-China,9.0,84.0,17.0,0,0.0,0.0,0,0.0,0.0
120,China,2020-01-31,26.0789,117.9874,Fujian,Fujian-China,10.0,101.0,19.0,0,0.0,0.0,0,0.0,0.0
144,China,2020-02-01,26.0789,117.9874,Fujian,Fujian-China,11.0,120.0,24.0,0,0.0,0.0,0,0.0,0.0
159,China,2020-02-02,26.0789,117.9874,Fujian,Fujian-China,12.0,144.0,15.0,0,0.0,0.0,0,0.0,0.0
179,China,2020-02-03,26.0789,117.9874,Fujian,Fujian-China,13.0,159.0,20.0,1,0.0,1.0,0,0.0,0.0
194,China,2020-02-04,26.0789,117.9874,Fujian,Fujian-China,14.0,179.0,15.0,3,1.0,2.0,0,0.0,0.0
205,China,2020-02-05,26.0789,117.9874,Fujian,Fujian-China,15.0,194.0,11.0,11,3.0,8.0,0,0.0,0.0
215,China,2020-02-06,26.0789,117.9874,Fujian,Fujian-China,16.0,205.0,10.0,14,11.0,3.0,0,0.0,0.0
224,China,2020-02-07,26.0789,117.9874,Fujian,Fujian-China,17.0,215.0,9.0,20,14.0,6.0,0,0.0,0.0
239,China,2020-02-08,26.0789,117.9874,Fujian,Fujian-China,18.0,224.0,15.0,24,20.0,4.0,0,0.0,0.0
250,China,2020-02-09,26.0789,117.9874,Fujian,Fujian-China,19.0,239.0,11.0,35,24.0,11.0,0,0.0,0.0
261,China,2020-02-10,26.0789,117.9874,Fujian,Fujian-China,20.0,250.0,11.0,39,35.0,4.0,0,0.0,0.0
267,China,2020-02-11,26.0789,117.9874,Fujian,Fujian-China,21.0,261.0,6.0,45,39.0,6.0,0,0.0,0.0
272,China,2020-02-12,26.0789,117.9874,Fujian,Fujian-China,22.0,267.0,5.0,53,45.0,8.0,0,0.0,0.0
279,China,2020-02-13,26.0789,117.9874,Fujian,Fujian-China,23.0,272.0,7.0,57,53.0,4.0,0,0.0,0.0
281,China,2020-02-14,26.0789,117.9874,Fujian,Fujian-China,24.0,279.0,2.0,63,57.0,6.0,0,0.0,0.0
285,China,2020-02-15,26.0789,117.9874,Fujian,Fujian-China,25.0,281.0,4.0,71,63.0,8.0,0,0.0,0.0
287,China,2020-02-16,26.0789,117.9874,Fujian,Fujian-China,26.0,285.0,2.0,82,71.0,11.0,0,0.0,0.0
290,China,2020-02-17,26.0789,117.9874,Fujian,Fujian-China,27.0,287.0,3.0,90,82.0,8.0,0,0.0,0.0
292,China,2020-02-18,26.0789,117.9874,Fujian,Fujian-China,28.0,290.0,2.0,93,90.0,3.0,0,0.0,0.0
293,China,2020-02-19,26.0789,117.9874,Fujian,Fujian-China,29.0,292.0,1.0,112,93.0,19.0,0,0.0,0.0
293,China,2020-02-20,26.0789,117.9874,Fujian,Fujian-China,30.0,293.0,0.0,126,112.0,14.0,1,0.0,1.0
293,China,2020-02-21,26.0789,117.9874,Fujian,Fujian-China,31.0,293.0,0.0,149,126.0,23.0,1,1.0,0.0
293,China,2020-02-22,26.0789,117.9874,Fujian,Fujian-China,32.0,293.0,0.0,162,149.0,13.0,1,1.0,0.0
293,China,2020-02-23,26.0789,117.9874,Fujian,Fujian-China,33.0,293.0,0.0,170,162.0,8.0,1,1.0,0.0
293,China,2020-02-24,26.0789,117.9874,Fujian,Fujian-China,34.0,293.0,0.0,183,170.0,13.0,1,1.0,0.0
294,China,2020-02-25,26.0789,117.9874,Fujian,Fujian-China,35.0,293.0,1.0,199,183.0,16.0,1,1.0,0.0
294,China,2020-02-26,26.0789,117.9874,Fujian,Fujian-China,36.0,294.0,0.0,218,199.0,19.0,1,1.0,0.0
296,China,2020-02-27,26.0789,117.9874,Fujian,Fujian-China,37.0,294.0,2.0,228,218.0,10.0,1,1.0,0.0
296,China,2020-02-28,26.0789,117.9874,Fujian,Fujian-China,38.0,296.0,0.0,235,228.0,7.0,1,1.0,0.0
296,China,2020-02-29,26.0789,117.9874,Fujian,Fujian-China,39.0,296.0,0.0,243,235.0,8.0,1,1.0,0.0
296,China,2020-03-01,26.0789,117.9874,Fujian,Fujian-China,40.0,296.0,0.0,247,243.0,4.0,1,1.0,0.0
296,China,2020-03-02,26.0789,117.9874,Fujian,Fujian-China,41.0,296.0,0.0,255,247.0,8.0,1,1.0,0.0
296,China,2020-03-03,26.0789,117.9874,Fujian,Fujian-China,42.0,296.0,0.0,260,255.0,5.0,1,1.0,0.0
296,China,2020-03-04,26.0789,117.9874,Fujian,Fujian-China,43.0,296.0,0.0,270,260.0,10.0,1,1.0,0.0
296,China,2020-03-05,26.0789,117.9874,Fujian,Fujian-China,44.0,296.0,0.0,277,270.0,7.0,1,1.0,0.0
296,China,2020-03-06,26.0789,117.9874,Fujian,Fujian-China,45.0,296.0,0.0,284,277.0,7.0,1,1.0,0.0
296,China,2020-03-07,26.0789,117.9874,Fujian,Fujian-China,46.0,296.0,0.0,295,284.0,11.0,1,1.0,0.0
296,China,2020-03-08,26.0789,117.9874,Fujian,Fujian-China,47.0,296.0,0.0,295,295.0,0.0,1,1.0,0.0
296,China,2020-03-09,26.0789,117.9874,Fujian,Fujian-China,48.0,296.0,0.0,295,295.0,0.0,1,1.0,0.0
296,China,2020-03-10,26.0789,117.9874,Fujian,Fujian-China,49.0,296.0,0.0,295,295.0,0.0,1,1.0,0.0
296,China,2020-03-11,26.0789,117.9874,Fujian,Fujian-China,50.0,296.0,0.0,295,295.0,0.0,1,1.0,0.0
296,China,2020-03-12,26.0789,117.9874,Fujian,Fujian-China,51.0,296.0,0.0,295,295.0,0.0,1,1.0,0.0
296,China,2020-03-13,26.0789,117.9874,Fujian,Fujian-China,52.0,296.0,0.0,295,295.0,0.0,1,1.0,0.0
2,China,2020-01-22,23.8298,108.7881,Guangxi,Guangxi-China,1.0,0.0,2.0,0,0.0,0.0,0,0.0,0.0
5,China,2020-01-23,23.8298,108.7881,Guangxi,Guangxi-China,2.0,2.0,3.0,0,0.0,0.0,0,0.0,0.0
23,China,2020-01-24,23.8298,108.7881,Guangxi,Guangxi-China,3.0,5.0,18.0,0,0.0,0.0,0,0.0,0.0
23,China,2020-01-25,23.8298,108.7881,Guangxi,Guangxi-China,4.0,23.0,0.0,0,0.0,0.0,0,0.0,0.0
36,China,2020-01-26,23.8298,108.7881,Guangxi,Guangxi-China,5.0,23.0,13.0,0,0.0,0.0,0,0.0,0.0
46,China,2020-01-27,23.8298,108.7881,Guangxi,Guangxi-China,6.0,36.0,10.0,0,0.0,0.0,0,0.0,0.0
51,China,2020-01-28,23.8298,108.7881,Guangxi,Guangxi-China,7.0,46.0,5.0,2,0.0,2.0,0,0.0,0.0
58,China,2020-01-29,23.8298,108.7881,Guangxi,Guangxi-China,8.0,51.0,7.0,2,2.0,0.0,0,0.0,0.0
78,China,2020-01-30,23.8298,108.7881,Guangxi,Guangxi-China,9.0,58.0,20.0,2,2.0,0.0,0,0.0,0.0
87,China,2020-01-31,23.8298,108.7881,Guangxi,Guangxi-China,10.0,78.0,9.0,2,2.0,0.0,0,0.0,0.0
100,China,2020-02-01,23.8298,108.7881,Guangxi,Guangxi-China,11.0,87.0,13.0,2,2.0,0.0,0,0.0,0.0
111,China,2020-02-02,23.8298,108.7881,Guangxi,Guangxi-China,12.0,100.0,11.0,2,2.0,0.0,0,0.0,0.0
127,China,2020-02-03,23.8298,108.7881,Guangxi,Guangxi-China,13.0,111.0,16.0,7,2.0,5.0,0,0.0,0.0
139,China,2020-02-04,23.8298,108.7881,Guangxi,Guangxi-China,14.0,127.0,12.0,10,7.0,3.0,0,0.0,0.0
150,China,2020-02-05,23.8298,108.7881,Guangxi,Guangxi-China,15.0,139.0,11.0,13,10.0,3.0,0,0.0,0.0
168,China,2020-02-06,23.8298,108.7881,Guangxi,Guangxi-China,16.0,150.0,18.0,14,13.0,1.0,0,0.0,0.0
172,China,2020-02-07,23.8298,108.7881,Guangxi,Guangxi-China,17.0,168.0,4.0,17,14.0,3.0,0,0.0,0.0
183,China,2020-02-08,23.8298,108.7881,Guangxi,Guangxi-China,18.0,172.0,11.0,17,17.0,0.0,0,0.0,0.0
195,China,2020-02-09,23.8298,108.7881,Guangxi,Guangxi-China,19.0,183.0,12.0,18,17.0,1.0,1,0.0,1.0
210,China,2020-02-10,23.8298,108.7881,Guangxi,Guangxi-China,20.0,195.0,15.0,24,18.0,6.0,1,1.0,0.0
215,China,2020-02-11,23.8298,108.7881,Guangxi,Guangxi-China,21.0,210.0,5.0,33,24.0,9.0,1,1.0,0.0
222,China,2020-02-12,23.8298,108.7881,Guangxi,Guangxi-China,22.0,215.0,7.0,32,33.0,-1.0,1,1.0,0.0
222,China,2020-02-13,23.8298,108.7881,Guangxi,Guangxi-China,23.0,222.0,0.0,33,32.0,1.0,2,1.0,1.0
226,China,2020-02-14,23.8298,108.7881,Guangxi,Guangxi-China,24.0,222.0,4.0,36,33.0,3.0,2,2.0,0.0
235,China,2020-02-15,23.8298,108.7881,Guangxi,Guangxi-China,25.0,226.0,9.0,44,36.0,8.0,2,2.0,0.0
237,China,2020-02-16,23.8298,108.7881,Guangxi,Guangxi-China,26.0,235.0,2.0,49,44.0,5.0,2,2.0,0.0
238,China,2020-02-17,23.8298,108.7881,Guangxi,Guangxi-China,27.0,237.0,1.0,53,49.0,4.0,2,2.0,0.0
242,China,2020-02-18,23.8298,108.7881,Guangxi,Guangxi-China,28.0,238.0,4.0,69,53.0,16.0,2,2.0,0.0
244,China,2020-02-19,23.8298,108.7881,Guangxi,Guangxi-China,29.0,242.0,2.0,86,69.0,17.0,2,2.0,0.0
245,China,2020-02-20,23.8298,108.7881,Guangxi,Guangxi-China,30.0,244.0,1.0,90,86.0,4.0,2,2.0,0.0
246,China,2020-02-21,23.8298,108.7881,Guangxi,Guangxi-China,31.0,245.0,1.0,97,90.0,7.0,2,2.0,0.0
249,China,2020-02-22,23.8298,108.7881,Guangxi,Guangxi-China,32.0,246.0,3.0,104,97.0,7.0,2,2.0,0.0
249,China,2020-02-23,23.8298,108.7881,Guangxi,Guangxi-China,33.0,249.0,0.0,106,104.0,2.0,2,2.0,0.0
251,China,2020-02-24,23.8298,108.7881,Guangxi,Guangxi-China,34.0,249.0,2.0,112,106.0,6.0,2,2.0,0.0
252,China,2020-02-25,23.8298,108.7881,Guangxi,Guangxi-China,35.0,251.0,1.0,134,112.0,22.0,2,2.0,0.0
252,China,2020-02-26,23.8298,108.7881,Guangxi,Guangxi-China,36.0,252.0,0.0,147,134.0,13.0,2,2.0,0.0
252,China,2020-02-27,23.8298,108.7881,Guangxi,Guangxi-China,37.0,252.0,0.0,161,147.0,14.0,2,2.0,0.0
252,China,2020-02-28,23.8298,108.7881,Guangxi,Guangxi-China,38.0,252.0,0.0,168,161.0,7.0,2,2.0,0.0
252,China,2020-02-29,23.8298,108.7881,Guangxi,Guangxi-China,39.0,252.0,0.0,176,168.0,8.0,2,2.0,0.0
252,China,2020-03-01,23.8298,108.7881,Guangxi,Guangxi-China,40.0,252.0,0.0,181,176.0,5.0,2,2.0,0.0
252,China,2020-03-02,23.8298,108.7881,Guangxi,Guangxi-China,41.0,252.0,0.0,192,181.0,11.0,2,2.0,0.0
252,China,2020-03-03,23.8298,108.7881,Guangxi,Guangxi-China,42.0,252.0,0.0,202,192.0,10.0,2,2.0,0.0
252,China,2020-03-04,23.8298,108.7881,Guangxi,Guangxi-China,43.0,252.0,0.0,210,202.0,8.0,2,2.0,0.0
252,China,2020-03-05,23.8298,108.7881,Guangxi,Guangxi-China,44.0,252.0,0.0,214,210.0,4.0,2,2.0,0.0
252,China,2020-03-06,23.8298,108.7881,Guangxi,Guangxi-China,45.0,252.0,0.0,217,214.0,3.0,2,2.0,0.0
252,China,2020-03-07,23.8298,108.7881,Guangxi,Guangxi-China,46.0,252.0,0.0,218,217.0,1.0,2,2.0,0.0
252,China,2020-03-08,23.8298,108.7881,Guangxi,Guangxi-China,47.0,252.0,0.0,223,218.0,5.0,2,2.0,0.0
252,China,2020-03-09,23.8298,108.7881,Guangxi,Guangxi-China,48.0,252.0,0.0,230,223.0,7.0,2,2.0,0.0
252,China,2020-03-10,23.8298,108.7881,Guangxi,Guangxi-China,49.0,252.0,0.0,234,230.0,4.0,2,2.0,0.0
252,China,2020-03-11,23.8298,108.7881,Guangxi,Guangxi-China,50.0,252.0,0.0,238,234.0,4.0,2,2.0,0.0
252,China,2020-03-12,23.8298,108.7881,Guangxi,Guangxi-China,51.0,252.0,0.0,241,238.0,3.0,2,2.0,0.0
252,China,2020-03-13,23.8298,108.7881,Guangxi,Guangxi-China,52.0,252.0,0.0,243,241.0,2.0,2,2.0,0.0
0,China,2020-01-22,35.1917,108.8701,Shaanxi,Shaanxi-China,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
3,China,2020-01-23,35.1917,108.8701,Shaanxi,Shaanxi-China,2.0,0.0,3.0,0,0.0,0.0,0,0.0,0.0
5,China,2020-01-24,35.1917,108.8701,Shaanxi,Shaanxi-China,3.0,3.0,2.0,0,0.0,0.0,0,0.0,0.0
15,China,2020-01-25,35.1917,108.8701,Shaanxi,Shaanxi-China,4.0,5.0,10.0,0,0.0,0.0,0,0.0,0.0
22,China,2020-01-26,35.1917,108.8701,Shaanxi,Shaanxi-China,5.0,15.0,7.0,0,0.0,0.0,0,0.0,0.0
35,China,2020-01-27,35.1917,108.8701,Shaanxi,Shaanxi-China,6.0,22.0,13.0,0,0.0,0.0,0,0.0,0.0
46,China,2020-01-28,35.1917,108.8701,Shaanxi,Shaanxi-China,7.0,35.0,11.0,0,0.0,0.0,0,0.0,0.0
56,China,2020-01-29,35.1917,108.8701,Shaanxi,Shaanxi-China,8.0,46.0,10.0,0,0.0,0.0,0,0.0,0.0
63,China,2020-01-30,35.1917,108.8701,Shaanxi,Shaanxi-China,9.0,56.0,7.0,0,0.0,0.0,0,0.0,0.0
87,China,2020-01-31,35.1917,108.8701,Shaanxi,Shaanxi-China,10.0,63.0,24.0,0,0.0,0.0,0,0.0,0.0
101,China,2020-02-01,35.1917,108.8701,Shaanxi,Shaanxi-China,11.0,87.0,14.0,0,0.0,0.0,0,0.0,0.0
116,China,2020-02-02,35.1917,108.8701,Shaanxi,Shaanxi-China,12.0,101.0,15.0,0,0.0,0.0,0,0.0,0.0
128,China,2020-02-03,35.1917,108.8701,Shaanxi,Shaanxi-China,13.0,116.0,12.0,0,0.0,0.0,0,0.0,0.0
142,China,2020-02-04,35.1917,108.8701,Shaanxi,Shaanxi-China,14.0,128.0,14.0,2,0.0,2.0,0,0.0,0.0
165,China,2020-02-05,35.1917,108.8701,Shaanxi,Shaanxi-China,15.0,142.0,23.0,6,2.0,4.0,0,0.0,0.0
173,China,2020-02-06,35.1917,108.8701,Shaanxi,Shaanxi-China,16.0,165.0,8.0,9,6.0,3.0,0,0.0,0.0
184,China,2020-02-07,35.1917,108.8701,Shaanxi,Shaanxi-China,17.0,173.0,11.0,17,9.0,8.0,0,0.0,0.0
195,China,2020-02-08,35.1917,108.8701,Shaanxi,Shaanxi-China,18.0,184.0,11.0,20,17.0,3.0,0,0.0,0.0
208,China,2020-02-09,35.1917,108.8701,Shaanxi,Shaanxi-China,19.0,195.0,13.0,25,20.0,5.0,0,0.0,0.0
213,China,2020-02-10,35.1917,108.8701,Shaanxi,Shaanxi-China,20.0,208.0,5.0,30,25.0,5.0,0,0.0,0.0
219,China,2020-02-11,35.1917,108.8701,Shaanxi,Shaanxi-China,21.0,213.0,6.0,32,30.0,2.0,0,0.0,0.0
225,China,2020-02-12,35.1917,108.8701,Shaanxi,Shaanxi-China,22.0,219.0,6.0,43,32.0,11.0,0,0.0,0.0
229,China,2020-02-13,35.1917,108.8701,Shaanxi,Shaanxi-China,23.0,225.0,4.0,46,43.0,3.0,0,0.0,0.0
230,China,2020-02-14,35.1917,108.8701,Shaanxi,Shaanxi-China,24.0,229.0,1.0,54,46.0,8.0,0,0.0,0.0
232,China,2020-02-15,35.1917,108.8701,Shaanxi,Shaanxi-China,25.0,230.0,2.0,60,54.0,6.0,0,0.0,0.0
236,China,2020-02-16,35.1917,108.8701,Shaanxi,Shaanxi-China,26.0,232.0,4.0,71,60.0,11.0,0,0.0,0.0
240,China,2020-02-17,35.1917,108.8701,Shaanxi,Shaanxi-China,27.0,236.0,4.0,79,71.0,8.0,0,0.0,0.0
240,China,2020-02-18,35.1917,108.8701,Shaanxi,Shaanxi-China,28.0,240.0,0.0,89,79.0,10.0,0,0.0,0.0
242,China,2020-02-19,35.1917,108.8701,Shaanxi,Shaanxi-China,29.0,240.0,2.0,102,89.0,13.0,0,0.0,0.0
245,China,2020-02-20,35.1917,108.8701,Shaanxi,Shaanxi-China,30.0,242.0,3.0,118,102.0,16.0,1,0.0,1.0
245,China,2020-02-21,35.1917,108.8701,Shaanxi,Shaanxi-China,31.0,245.0,0.0,134,118.0,16.0,1,1.0,0.0
245,China,2020-02-22,35.1917,108.8701,Shaanxi,Shaanxi-China,32.0,245.0,0.0,149,134.0,15.0,1,1.0,0.0
245,China,2020-02-23,35.1917,108.8701,Shaanxi,Shaanxi-China,33.0,245.0,0.0,163,149.0,14.0,1,1.0,0.0
245,China,2020-02-24,35.1917,108.8701,Shaanxi,Shaanxi-China,34.0,245.0,0.0,173,163.0,10.0,1,1.0,0.0
245,China,2020-02-25,35.1917,108.8701,Shaanxi,Shaanxi-China,35.0,245.0,0.0,186,173.0,13.0,1,1.0,0.0
245,China,2020-02-26,35.1917,108.8701,Shaanxi,Shaanxi-China,36.0,245.0,0.0,192,186.0,6.0,1,1.0,0.0
245,China,2020-02-27,35.1917,108.8701,Shaanxi,Shaanxi-China,37.0,245.0,0.0,195,192.0,3.0,1,1.0,0.0
245,China,2020-02-28,35.1917,108.8701,Shaanxi,Shaanxi-China,38.0,245.0,0.0,199,195.0,4.0,1,1.0,0.0
245,China,2020-02-29,35.1917,108.8701,Shaanxi,Shaanxi-China,39.0,245.0,0.0,207,199.0,8.0,1,1.0,0.0
245,China,2020-03-01,35.1917,108.8701,Shaanxi,Shaanxi-China,40.0,245.0,0.0,208,207.0,1.0,1,1.0,0.0
245,China,2020-03-02,35.1917,108.8701,Shaanxi,Shaanxi-China,41.0,245.0,0.0,216,208.0,8.0,1,1.0,0.0
245,China,2020-03-03,35.1917,108.8701,Shaanxi,Shaanxi-China,42.0,245.0,0.0,216,216.0,0.0,1,1.0,0.0
245,China,2020-03-04,35.1917,108.8701,Shaanxi,Shaanxi-China,43.0,245.0,0.0,223,216.0,7.0,1,1.0,0.0
245,China,2020-03-05,35.1917,108.8701,Shaanxi,Shaanxi-China,44.0,245.0,0.0,224,223.0,1.0,1,1.0,0.0
245,China,2020-03-06,35.1917,108.8701,Shaanxi,Shaanxi-China,45.0,245.0,0.0,226,224.0,2.0,1,1.0,0.0
245,China,2020-03-07,35.1917,108.8701,Shaanxi,Shaanxi-China,46.0,245.0,0.0,226,226.0,0.0,1,1.0,0.0
245,China,2020-03-08,35.1917,108.8701,Shaanxi,Shaanxi-China,47.0,245.0,0.0,227,226.0,1.0,1,1.0,0.0
245,China,2020-03-09,35.1917,108.8701,Shaanxi,Shaanxi-China,48.0,245.0,0.0,227,227.0,0.0,1,1.0,0.0
245,China,2020-03-10,35.1917,108.8701,Shaanxi,Shaanxi-China,49.0,245.0,0.0,227,227.0,0.0,1,1.0,0.0
245,China,2020-03-11,35.1917,108.8701,Shaanxi,Shaanxi-China,50.0,245.0,0.0,232,227.0,5.0,1,1.0,0.0
245,China,2020-03-12,35.1917,108.8701,Shaanxi,Shaanxi-China,51.0,245.0,0.0,232,232.0,0.0,2,1.0,1.0
245,China,2020-03-13,35.1917,108.8701,Shaanxi,Shaanxi-China,52.0,245.0,0.0,232,232.0,0.0,2,2.0,0.0
1,China,2020-01-22,24.974,101.48700000000001,Yunnan,Yunnan-China,1.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0
2,China,2020-01-23,24.974,101.48700000000001,Yunnan,Yunnan-China,2.0,1.0,1.0,0,0.0,0.0,0,0.0,0.0
5,China,2020-01-24,24.974,101.48700000000001,Yunnan,Yunnan-China,3.0,2.0,3.0,0,0.0,0.0,0,0.0,0.0
11,China,2020-01-25,24.974,101.48700000000001,Yunnan,Yunnan-China,4.0,5.0,6.0,0,0.0,0.0,0,0.0,0.0
16,China,2020-01-26,24.974,101.48700000000001,Yunnan,Yunnan-China,5.0,11.0,5.0,0,0.0,0.0,0,0.0,0.0
26,China,2020-01-27,24.974,101.48700000000001,Yunnan,Yunnan-China,6.0,16.0,10.0,0,0.0,0.0,0,0.0,0.0
44,China,2020-01-28,24.974,101.48700000000001,Yunnan,Yunnan-China,7.0,26.0,18.0,0,0.0,0.0,0,0.0,0.0
55,China,2020-01-29,24.974,101.48700000000001,Yunnan,Yunnan-China,8.0,44.0,11.0,0,0.0,0.0,0,0.0,0.0
70,China,2020-01-30,24.974,101.48700000000001,Yunnan,Yunnan-China,9.0,55.0,15.0,0,0.0,0.0,0,0.0,0.0
83,China,2020-01-31,24.974,101.48700000000001,Yunnan,Yunnan-China,10.0,70.0,13.0,1,0.0,1.0,0,0.0,0.0
93,China,2020-02-01,24.974,101.48700000000001,Yunnan,Yunnan-China,11.0,83.0,10.0,2,1.0,1.0,0,0.0,0.0
105,China,2020-02-02,24.974,101.48700000000001,Yunnan,Yunnan-China,12.0,93.0,12.0,3,2.0,1.0,0,0.0,0.0
117,China,2020-02-03,24.974,101.48700000000001,Yunnan,Yunnan-China,13.0,105.0,12.0,5,3.0,2.0,0,0.0,0.0
122,China,2020-02-04,24.974,101.48700000000001,Yunnan,Yunnan-China,14.0,117.0,5.0,5,5.0,0.0,0,0.0,0.0
128,China,2020-02-05,24.974,101.48700000000001,Yunnan,Yunnan-China,15.0,122.0,6.0,5,5.0,0.0,0,0.0,0.0
133,China,2020-02-06,24.974,101.48700000000001,Yunnan,Yunnan-China,16.0,128.0,5.0,7,5.0,2.0,0,0.0,0.0
138,China,2020-02-07,24.974,101.48700000000001,Yunnan,Yunnan-China,17.0,133.0,5.0,12,7.0,5.0,0,0.0,0.0
138,China,2020-02-08,24.974,101.48700000000001,Yunnan,Yunnan-China,18.0,138.0,0.0,17,12.0,5.0,0,0.0,0.0
