country_or_region,province_or_state,county,state_and_county,date,daily_new_cases,running_total_cases,running_total_cases_prev_day,daily_new_deaths,running_total_deaths,running_total_deaths_prev_day,data_source,lat,long,first_case_state_rank,first_case_county_rank,hundred_case_state_rank,hundred_case_county_rank,country_code_2,country_code_3,country_population_2018,us_state_pop_2019_estimate,country_median_age,country_running_agg,state_code
US,Michigan,Genesee,Michigan-Genesee,2020-03-19,1.0,1,0.0,0.0,0,0.0,NYT,43.021077000000005,-83.706372,7.0,,1.0,,US,USA,327167434.0,9986857,38.1,12413,MI
US,Michigan,Ingham,Michigan-Ingham,2020-03-19,5.0,7,2.0,0.0,0,0.0,NYT,42.603534,-84.373811,7.0,1.0,1.0,,US,USA,327167434.0,9986857,38.1,12413,MI
US,Michigan,Jackson,Michigan-Jackson,2020-03-19,0.0,1,1.0,0.0,0,0.0,NYT,42.248474,-84.420868,7.0,,1.0,,US,USA,327167434.0,9986857,38.1,12413,MI
US,Michigan,Kent,Michigan-Kent,2020-03-19,7.0,12,5.0,0.0,0,0.0,NYT,43.032497,-85.547446,7.0,5.0,1.0,,US,USA,327167434.0,9986857,38.1,12413,MI
US,Michigan,Leelanau,Michigan-Leelanau,2020-03-19,0.0,1,1.0,0.0,0,0.0,NYT,45.146182,-86.051574,7.0,,1.0,,US,USA,327167434.0,9986857,38.1,12413,MI
US,Michigan,Livingston,Michigan-Livingston,2020-03-19,3.0,3,0.0,0.0,0,0.0,NYT,42.602532000000004,-83.91171800000001,7.0,,1.0,,US,USA,327167434.0,9986857,38.1,12413,MI
US,Michigan,Macomb,Michigan-Macomb,2020-03-19,45.0,55,10.0,0.0,0,0.0,NYT,42.671553,-82.911456,7.0,5.0,1.0,,US,USA,327167434.0,9986857,38.1,12413,MI
US,Michigan,Midland,Michigan-Midland,2020-03-19,1.0,1,0.0,0.0,0,0.0,NYT,43.648203,-84.379414,7.0,,1.0,,US,USA,327167434.0,9986857,38.1,12413,MI
US,Michigan,Monroe,Michigan-Monroe,2020-03-19,2.0,3,1.0,0.0,0,0.0,NYT,41.916097,-83.48710600000001,7.0,5.0,1.0,,US,USA,327167434.0,9986857,38.1,12413,MI
US,Michigan,Montcalm,Michigan-Montcalm,2020-03-19,0.0,1,1.0,0.0,0,0.0,NYT,43.312782,-85.149468,7.0,,1.0,,US,USA,327167434.0,9986857,38.1,12413,MI
US,Michigan,Oakland,Michigan-Oakland,2020-03-19,82.0,105,23.0,0.0,0,0.0,NYT,42.660452,-83.38421,7.0,7.0,1.0,1.0,US,USA,327167434.0,9986857,38.1,12413,MI
US,Michigan,Otsego,Michigan-Otsego,2020-03-19,0.0,1,1.0,0.0,0,0.0,NYT,45.021786999999996,-84.576603,7.0,,1.0,,US,USA,327167434.0,9986857,38.1,12413,MI
US,Michigan,Ottawa,Michigan-Ottawa,2020-03-19,0.0,1,1.0,0.0,0,0.0,NYT,42.942461,-86.654946,7.0,,1.0,,US,USA,327167434.0,9986857,38.1,12413,MI
US,Michigan,St. Clair,Michigan-St. Clair,2020-03-19,2.0,4,2.0,0.0,0,0.0,NYT,42.928803,-82.668913,7.0,,1.0,,US,USA,327167434.0,9986857,38.1,12413,MI
US,Michigan,Washtenaw,Michigan-Washtenaw,2020-03-19,7.0,14,7.0,0.0,0,0.0,NYT,42.252217,-83.843423,7.0,5.0,1.0,,US,USA,327167434.0,9986857,38.1,12413,MI
US,Michigan,Wayne,Michigan-Wayne,2020-03-19,96.0,119,23.0,2.0,3,1.0,NYT,42.284664,-83.261953,7.0,7.0,1.0,1.0,US,USA,327167434.0,9986857,38.1,12413,MI
US,Minnesota,Anoka,Minnesota-Anoka,2020-03-19,2.0,5,3.0,0.0,0,0.0,NYT,45.27411,-93.242723,6.0,1.0,,,US,USA,327167434.0,5639632,38.1,12413,MN
US,Minnesota,Benton,Minnesota-Benton,2020-03-19,0.0,1,1.0,0.0,0,0.0,NYT,45.701225,-94.00144,6.0,,,,US,USA,327167434.0,5639632,38.1,12413,MN
US,Minnesota,Blue Earth,Minnesota-Blue Earth,2020-03-19,0.0,2,2.0,0.0,0,0.0,NYT,44.03371,-94.064012,6.0,,,,US,USA,327167434.0,5639632,38.1,12413,MN
US,Minnesota,Carver,Minnesota-Carver,2020-03-19,1.0,3,2.0,0.0,0,0.0,NYT,44.82132,-93.80009100000001,6.0,,,,US,USA,327167434.0,5639632,38.1,12413,MN
US,Minnesota,Dakota,Minnesota-Dakota,2020-03-19,0.0,7,7.0,0.0,0,0.0,NYT,44.670893,-93.062481,6.0,3.0,,,US,USA,327167434.0,5639632,38.1,12413,MN
US,Minnesota,Hennepin,Minnesota-Hennepin,2020-03-19,0.0,33,33.0,0.0,0,0.0,NYT,45.006121,-93.475228,6.0,6.0,,,US,USA,327167434.0,5639632,38.1,12413,MN
US,Minnesota,Martin,Minnesota-Martin,2020-03-19,0.0,3,3.0,0.0,0,0.0,NYT,43.677118,-94.537252,6.0,,,,US,USA,327167434.0,5639632,38.1,12413,MN
US,Minnesota,Mower,Minnesota-Mower,2020-03-19,1.0,1,0.0,0.0,0,0.0,NYT,43.666249,-92.759514,6.0,,,,US,USA,327167434.0,5639632,38.1,12413,MN
US,Minnesota,Nicollet,Minnesota-Nicollet,2020-03-19,0.0,2,2.0,0.0,0,0.0,NYT,44.35882,-94.245684,6.0,,,,US,USA,327167434.0,5639632,38.1,12413,MN
US,Minnesota,Olmsted,Minnesota-Olmsted,2020-03-19,0.0,6,6.0,0.0,0,0.0,NYT,43.999499,-92.410099,6.0,2.0,,,US,USA,327167434.0,5639632,38.1,12413,MN
US,Minnesota,Ramsey,Minnesota-Ramsey,2020-03-19,4.0,12,8.0,0.0,0,0.0,NYT,45.015204,-93.099965,6.0,5.0,,,US,USA,327167434.0,5639632,38.1,12413,MN
US,Minnesota,Renville,Minnesota-Renville,2020-03-19,0.0,1,1.0,0.0,0,0.0,NYT,44.723696999999994,-94.955617,6.0,,,,US,USA,327167434.0,5639632,38.1,12413,MN
US,Minnesota,Rice,Minnesota-Rice,2020-03-19,0.0,1,1.0,0.0,0,0.0,NYT,44.350734,-93.298505,6.0,,,,US,USA,327167434.0,5639632,38.1,12413,MN
US,Minnesota,Scott,Minnesota-Scott,2020-03-19,1.0,1,0.0,0.0,0,0.0,NYT,44.651804999999996,-93.533731,6.0,,,,US,USA,327167434.0,5639632,38.1,12413,MN
US,Minnesota,Stearns,Minnesota-Stearns,2020-03-19,1.0,4,3.0,0.0,0,0.0,NYT,45.555234999999996,-94.61048199999999,6.0,,,,US,USA,327167434.0,5639632,38.1,12413,MN
US,Minnesota,Waseca,Minnesota-Waseca,2020-03-19,1.0,2,1.0,0.0,0,0.0,NYT,44.01846,-93.589844,6.0,,,,US,USA,327167434.0,5639632,38.1,12413,MN
US,Minnesota,Washington,Minnesota-Washington,2020-03-19,0.0,3,3.0,0.0,0,0.0,NYT,45.037929,-92.890117,6.0,12.0,,,US,USA,327167434.0,5639632,38.1,12413,MN
US,Minnesota,Wright,Minnesota-Wright,2020-03-19,1.0,2,1.0,0.0,0,0.0,NYT,45.175090999999995,-93.966396,6.0,,,,US,USA,327167434.0,5639632,38.1,12413,MN
US,Mississippi,Bolivar,Mississippi-Bolivar,2020-03-19,0.0,2,2.0,0.0,0,0.0,NYT,33.799139000000004,-90.88412,3.0,,,,US,USA,327167434.0,2976149,38.1,12413,MS
US,Mississippi,Coahoma,Mississippi-Coahoma,2020-03-19,0.0,2,2.0,0.0,0,0.0,NYT,34.22867,-90.603165,3.0,,,,US,USA,327167434.0,2976149,38.1,12413,MS
US,Mississippi,Copiah,Mississippi-Copiah,2020-03-19,0.0,2,2.0,0.0,0,0.0,NYT,31.866915000000002,-90.448758,3.0,,,,US,USA,327167434.0,2976149,38.1,12413,MS
US,Mississippi,DeSoto,Mississippi-DeSoto,2020-03-19,1.0,2,1.0,0.0,0,0.0,NYT,34.874266,-89.99324,3.0,,,,US,USA,327167434.0,2976149,38.1,12413,MS
US,Mississippi,Forrest,Mississippi-Forrest,2020-03-19,1.0,4,3.0,0.0,0,0.0,NYT,31.188579999999998,-89.259447,3.0,,,,US,USA,327167434.0,2976149,38.1,12413,MS
US,Mississippi,Hancock,Mississippi-Hancock,2020-03-19,0.0,2,2.0,1.0,1,0.0,NYT,30.391640999999996,-89.482791,3.0,,,,US,USA,327167434.0,2976149,38.1,12413,MS
US,Mississippi,Harrison,Mississippi-Harrison,2020-03-19,3.0,7,4.0,0.0,0,0.0,NYT,30.416535999999997,-89.083376,3.0,6.0,,,US,USA,327167434.0,2976149,38.1,12413,MS
US,Mississippi,Hinds,Mississippi-Hinds,2020-03-19,0.0,6,6.0,0.0,0,0.0,NYT,32.267788,-90.46601700000001,3.0,3.0,,,US,USA,327167434.0,2976149,38.1,12413,MS
US,Mississippi,Holmes,Mississippi-Holmes,2020-03-19,1.0,1,0.0,0.0,0,0.0,NYT,33.125941999999995,-90.091197,3.0,,,,US,USA,327167434.0,2976149,38.1,12413,MS
US,Mississippi,Jackson,Mississippi-Jackson,2020-03-19,1.0,2,1.0,0.0,0,0.0,NYT,30.456004999999998,-88.625101,3.0,,,,US,USA,327167434.0,2976149,38.1,12413,MS
US,Mississippi,Jones,Mississippi-Jones,2020-03-19,1.0,1,0.0,0.0,0,0.0,NYT,31.616601,-89.168532,3.0,,,,US,USA,327167434.0,2976149,38.1,12413,MS
US,Mississippi,Leflore,Mississippi-Leflore,2020-03-19,0.0,4,4.0,0.0,0,0.0,NYT,33.54979,-90.294934,3.0,,,,US,USA,327167434.0,2976149,38.1,12413,MS
US,Mississippi,Madison,Mississippi-Madison,2020-03-19,0.0,1,1.0,0.0,0,0.0,NYT,32.634370000000004,-90.03416,3.0,1.0,,,US,USA,327167434.0,2976149,38.1,12413,MS
US,Mississippi,Monroe,Mississippi-Monroe,2020-03-19,0.0,1,1.0,0.0,0,0.0,NYT,33.890029999999996,-88.485038,3.0,5.0,,,US,USA,327167434.0,2976149,38.1,12413,MS
US,Mississippi,Pearl River,Mississippi-Pearl River,2020-03-19,3.0,7,4.0,0.0,0,0.0,NYT,30.774793,-89.586904,3.0,1.0,,,US,USA,327167434.0,2976149,38.1,12413,MS
US,Mississippi,Perry,Mississippi-Perry,2020-03-19,0.0,1,1.0,0.0,0,0.0,NYT,31.169307,-88.988755,3.0,,,,US,USA,327167434.0,2976149,38.1,12413,MS
US,Mississippi,Scott,Mississippi-Scott,2020-03-19,1.0,1,0.0,0.0,0,0.0,NYT,32.411959,-89.533486,3.0,,,,US,USA,327167434.0,2976149,38.1,12413,MS
US,Mississippi,Walthall,Mississippi-Walthall,2020-03-19,1.0,1,0.0,0.0,0,0.0,NYT,31.164492,-90.103431,3.0,,,,US,USA,327167434.0,2976149,38.1,12413,MS
US,Mississippi,Wilkinson,Mississippi-Wilkinson,2020-03-19,1.0,1,0.0,0.0,0,0.0,NYT,31.161091,-91.324617,3.0,,,,US,USA,327167434.0,2976149,38.1,12413,MS
US,Mississippi,Winston,Mississippi-Winston,2020-03-19,1.0,1,0.0,0.0,0,0.0,NYT,33.078724,-89.037391,3.0,,,,US,USA,327167434.0,2976149,38.1,12413,MS
US,Mississippi,Yazoo,Mississippi-Yazoo,2020-03-19,1.0,1,0.0,0.0,0,0.0,NYT,32.765675,-90.387928,3.0,,,,US,USA,327167434.0,2976149,38.1,12413,MS
US,Missouri,Boone,Missouri-Boone,2020-03-19,2.0,3,1.0,0.0,1,1.0,NYT,38.989861,-92.310202,3.0,,,,US,USA,327167434.0,6137428,38.1,12413,MO
US,Missouri,Cass,Missouri-Cass,2020-03-19,2.0,4,2.0,0.0,0,0.0,NYT,38.646474,-94.354547,3.0,,,,US,USA,327167434.0,6137428,38.1,12413,MO
US,Missouri,Cole,Missouri-Cole,2020-03-19,0.0,2,2.0,0.0,0,0.0,NYT,38.503233,-92.280027,3.0,,,,US,USA,327167434.0,6137428,38.1,12413,MO
US,Missouri,Greene,Missouri-Greene,2020-03-19,2.0,6,4.0,0.0,0,0.0,NYT,37.258196000000005,-93.340641,3.0,1.0,,,US,USA,327167434.0,6137428,38.1,12413,MO
US,Missouri,Henry,Missouri-Henry,2020-03-19,0.0,1,1.0,0.0,0,0.0,NYT,38.386491,-93.79262800000001,3.0,,,,US,USA,327167434.0,6137428,38.1,12413,MO
US,Missouri,Jackson,Missouri-Jackson,2020-03-19,0.0,3,3.0,0.0,0,0.0,NYT,39.005336,-94.343165,3.0,,,,US,USA,327167434.0,6137428,38.1,12413,MO
US,Missouri,St. Charles,Missouri-St. Charles,2020-03-19,0.0,1,1.0,0.0,0,0.0,NYT,38.781102000000004,-90.674915,3.0,,,,US,USA,327167434.0,6137428,38.1,12413,MO
US,Missouri,St. Louis,Missouri-St. Louis,2020-03-19,4.0,10,6.0,0.0,0,0.0,NYT,38.640688,-90.446073,3.0,3.0,,,US,USA,327167434.0,6137428,38.1,12413,MO
US,Missouri,St. Louis city,Missouri-St. Louis city,2020-03-19,4.0,5,1.0,0.0,0,0.0,NYT,38.635699,-90.244582,3.0,1.0,,,US,USA,327167434.0,6137428,38.1,12413,MO
US,Montana,Broadwater,Montana-Broadwater,2020-03-19,1.0,1,0.0,0.0,0,0.0,NYT,46.329848999999996,-111.497873,2.0,,,,US,USA,327167434.0,1068778,38.1,12413,MT
US,Montana,Flathead,Montana-Flathead,2020-03-19,1.0,1,0.0,0.0,0,0.0,NYT,48.314678,-114.054295,2.0,,,,US,USA,327167434.0,1068778,38.1,12413,MT
US,Montana,Gallatin,Montana-Gallatin,2020-03-19,0.0,2,2.0,0.0,0,0.0,NYT,45.518054,-111.163921,2.0,,,,US,USA,327167434.0,1068778,38.1,12413,MT
US,Montana,Lewis and Clark,Montana-Lewis and Clark,2020-03-19,2.0,3,1.0,0.0,0,0.0,NYT,47.132013,-112.37336699999999,2.0,,,,US,USA,327167434.0,1068778,38.1,12413,MT
US,Montana,Madison,Montana-Madison,2020-03-19,1.0,1,0.0,0.0,0,0.0,NYT,45.32529,-111.91379099999999,2.0,1.0,,,US,USA,327167434.0,1068778,38.1,12413,MT
US,Montana,Missoula,Montana-Missoula,2020-03-19,1.0,4,3.0,0.0,0,0.0,NYT,47.027263,-113.89269099999999,2.0,,,,US,USA,327167434.0,1068778,38.1,12413,MT
US,Montana,Roosevelt,Montana-Roosevelt,2020-03-19,1.0,1,0.0,0.0,0,0.0,NYT,48.282747,-104.99517,2.0,,,,US,USA,327167434.0,1068778,38.1,12413,MT
US,Montana,Silver Bow,Montana-Silver Bow,2020-03-19,0.0,1,1.0,0.0,0,0.0,NYT,45.896232,-112.660071,2.0,,,,US,USA,327167434.0,1068778,38.1,12413,MT
US,Montana,Yellowstone,Montana-Yellowstone,2020-03-19,0.0,5,5.0,0.0,0,0.0,NYT,45.936987,-108.276656,2.0,2.0,,,US,USA,327167434.0,1068778,38.1,12413,MT
US,Nebraska,Adams,Nebraska-Adams,2020-03-19,0.0,1,1.0,0.0,0,0.0,NYT,40.520632,-98.50004399999999,32.0,6.0,,,US,USA,327167434.0,1934408,38.1,12413,NE
US,Nebraska,Cass,Nebraska-Cass,2020-03-19,0.0,1,1.0,0.0,0,0.0,NYT,40.909878000000006,-96.140609,32.0,,,,US,USA,327167434.0,1934408,38.1,12413,NE
US,Nebraska,Douglas,Nebraska-Douglas,2020-03-19,0.0,37,37.0,0.0,0,0.0,NYT,41.297090999999995,-96.154066,32.0,32.0,,,US,USA,327167434.0,1934408,38.1,12413,NE
US,Nebraska,Knox,Nebraska-Knox,2020-03-19,0.0,2,2.0,0.0,0,0.0,NYT,42.634403999999996,-97.891349,32.0,,,,US,USA,327167434.0,1934408,38.1,12413,NE
US,Nebraska,Lincoln,Nebraska-Lincoln,2020-03-19,2.0,3,1.0,0.0,0,0.0,NYT,41.050321999999994,-100.74448100000001,32.0,,,,US,USA,327167434.0,1934408,38.1,12413,NE
US,Nebraska,Nemaha,Nebraska-Nemaha,2020-03-19,1.0,1,0.0,0.0,0,0.0,NYT,40.387389,-95.852721,32.0,,,,US,USA,327167434.0,1934408,38.1,12413,NE
US,Nebraska,Sarpy,Nebraska-Sarpy,2020-03-19,1.0,2,1.0,0.0,0,0.0,NYT,41.115064000000004,-96.109125,32.0,,,,US,USA,327167434.0,1934408,38.1,12413,NE
US,Nevada,Carson City,Nevada-Carson City,2020-03-19,1.0,2,1.0,0.0,0,0.0,NYT,39.153059999999996,-119.747368,9.0,,,,US,USA,327167434.0,3080156,38.1,12413,NV
US,Nevada,Clark,Nevada-Clark,2020-03-19,5.0,74,69.0,0.0,1,1.0,NYT,36.214257,-115.01381200000002,9.0,9.0,,,US,USA,327167434.0,3080156,38.1,12413,NV
US,Nevada,Elko,Nevada-Elko,2020-03-19,1.0,1,0.0,0.0,0,0.0,NYT,41.141133,-115.351424,9.0,,,,US,USA,327167434.0,3080156,38.1,12413,NV
US,Nevada,Unknown,Nevada-Unknown,2020-03-19,4.0,4,0.0,0.0,0,0.0,NYT,,,9.0,10.0,,,US,USA,327167434.0,3080156,38.1,12413,NV
US,Nevada,Washoe,Nevada-Washoe,2020-03-19,6.0,18,12.0,0.0,0,0.0,NYT,40.731320000000004,-119.663269,9.0,5.0,,,US,USA,327167434.0,3080156,38.1,12413,NV
US,New Hampshire,Belknap,New Hampshire-Belknap,2020-03-19,1.0,3,2.0,0.0,0,0.0,NYT,43.519109,-71.425366,5.0,,,,US,USA,327167434.0,1359711,38.1,12413,NH
US,New Hampshire,Carroll,New Hampshire-Carroll,2020-03-19,0.0,4,4.0,0.0,0,0.0,NYT,43.867774,-71.20156,5.0,,,,US,USA,327167434.0,1359711,38.1,12413,NH
US,New Hampshire,Grafton,New Hampshire-Grafton,2020-03-19,2.0,9,7.0,0.0,0,0.0,NYT,43.926439,-71.842424,5.0,4.0,,,US,USA,327167434.0,1359711,38.1,12413,NH
US,New Hampshire,Hillsborough,New Hampshire-Hillsborough,2020-03-19,0.0,8,8.0,0.0,0,0.0,NYT,42.911532,-71.723055,5.0,5.0,,,US,USA,327167434.0,1359711,38.1,12413,NH
US,New Hampshire,Merrimack,New Hampshire-Merrimack,2020-03-19,1.0,2,1.0,0.0,0,0.0,NYT,43.299579,-71.680041,5.0,,,,US,USA,327167434.0,1359711,38.1,12413,NH
US,New Hampshire,Rockingham,New Hampshire-Rockingham,2020-03-19,1.0,18,17.0,0.0,0,0.0,NYT,42.988664,-71.09908,5.0,5.0,,,US,USA,327167434.0,1359711,38.1,12413,NH
US,New Jersey,Atlantic,New Jersey-Atlantic,2020-03-19,0.0,3,3.0,0.0,0,0.0,NYT,39.469355,-74.633759,11.0,,2.0,,US,USA,327167434.0,8882190,38.1,12413,NJ
US,New Jersey,Bergen,New Jersey-Bergen,2020-03-19,164.0,297,133.0,2.0,6,4.0,NYT,40.959697999999996,-74.074727,11.0,11.0,2.0,2.0,US,USA,327167434.0,8882190,38.1,12413,NJ
US,New Jersey,Burlington,New Jersey-Burlington,2020-03-19,4.0,14,10.0,0.0,0,0.0,NYT,39.875786,-74.66300600000001,11.0,4.0,2.0,,US,USA,327167434.0,8882190,38.1,12413,NJ
US,New Jersey,Camden,New Jersey-Camden,2020-03-19,1.0,11,10.0,0.0,0,0.0,NYT,39.802407,-74.961249,11.0,2.0,2.0,,US,USA,327167434.0,8882190,38.1,12413,NJ
US,New Jersey,Cape May,New Jersey-Cape May,2020-03-19,1.0,1,0.0,0.0,0,0.0,NYT,39.085840999999995,-74.846354,11.0,,2.0,,US,USA,327167434.0,8882190,38.1,12413,NJ
US,New Jersey,Essex,New Jersey-Essex,2020-03-19,18.0,63,45.0,2.0,2,0.0,NYT,40.7874,-74.24629200000001,11.0,7.0,2.0,,US,USA,327167434.0,8882190,38.1,12413,NJ
US,New Jersey,Gloucester,New Jersey-Gloucester,2020-03-19,1.0,3,2.0,0.0,0,0.0,NYT,39.722875,-75.145679,11.0,,2.0,,US,USA,327167434.0,8882190,38.1,12413,NJ
US,New Jersey,Hudson,New Jersey-Hudson,2020-03-19,21.0,55,34.0,0.0,0,0.0,NYT,40.731375,-74.078601,11.0,6.0,2.0,,US,USA,327167434.0,8882190,38.1,12413,NJ
US,New Jersey,Hunterdon,New Jersey-Hunterdon,2020-03-19,2.0,8,6.0,0.0,0,0.0,NYT,40.565283,-74.911969,11.0,2.0,2.0,,US,USA,327167434.0,8882190,38.1,12413,NJ
US,New Jersey,Mercer,New Jersey-Mercer,2020-03-19,5.0,20,15.0,0.0,0,0.0,NYT,40.282503000000005,-74.703724,11.0,4.0,2.0,,US,USA,327167434.0,8882190,38.1,12413,NJ
US,New Jersey,Middlesex,New Jersey-Middlesex,2020-03-19,24.0,64,40.0,0.0,0,0.0,NYT,40.439621,-74.40743,11.0,13.0,2.0,2.0,US,USA,327167434.0,8882190,38.1,12413,NJ
US,New Jersey,Monmouth,New Jersey-Monmouth,2020-03-19,11.0,43,32.0,0.0,1,1.0,NYT,40.287048,-74.152446,11.0,8.0,2.0,,US,USA,327167434.0,8882190,38.1,12413,NJ
US,New Jersey,Morris,New Jersey-Morris,2020-03-19,7.0,26,19.0,0.0,0,0.0,NYT,40.858896,-74.547292,11.0,6.0,2.0,,US,USA,327167434.0,8882190,38.1,12413,NJ
US,New Jersey,Ocean,New Jersey-Ocean,2020-03-19,17.0,33,16.0,0.0,0,0.0,NYT,39.865669,-74.258864,11.0,2.0,2.0,,US,USA,327167434.0,8882190,38.1,12413,NJ
US,New Jersey,Passaic,New Jersey-Passaic,2020-03-19,20.0,38,18.0,0.0,0,0.0,NYT,41.037890000000004,-74.29828,11.0,5.0,2.0,,US,USA,327167434.0,8882190,38.1,12413,NJ
US,New Jersey,Somerset,New Jersey-Somerset,2020-03-19,5.0,20,15.0,0.0,0,0.0,NYT,40.565527,-74.619938,11.0,3.0,2.0,,US,USA,327167434.0,8882190,38.1,12413,NJ
US,New Jersey,Sussex,New Jersey-Sussex,2020-03-19,2.0,2,0.0,0.0,0,0.0,NYT,41.137461,-74.691914,11.0,,2.0,,US,USA,327167434.0,8882190,38.1,12413,NJ
US,New Jersey,Union,New Jersey-Union,2020-03-19,3.0,29,26.0,0.0,0,0.0,NYT,40.659871,-74.308696,11.0,4.0,2.0,,US,USA,327167434.0,8882190,38.1,12413,NJ
US,New Jersey,Unknown,New Jersey-Unknown,2020-03-19,0.0,1,1.0,0.0,0,0.0,NYT,,,11.0,10.0,2.0,,US,USA,327167434.0,8882190,38.1,12413,NJ
US,New Jersey,Warren,New Jersey-Warren,2020-03-19,2.0,4,2.0,0.0,0,0.0,NYT,40.853491,-75.009498,11.0,,2.0,,US,USA,327167434.0,8882190,38.1,12413,NJ
US,New Mexico,Bernalillo,New Mexico-Bernalillo,2020-03-19,3.0,20,17.0,0.0,0,0.0,NYT,35.053628,-106.66908000000001,7.0,7.0,,,US,USA,327167434.0,2096829,38.1,12413,NM
US,New Mexico,San Miguel,New Mexico-San Miguel,2020-03-19,1.0,1,0.0,0.0,0,0.0,NYT,35.476859000000005,-104.803519,7.0,,,,US,USA,327167434.0,2096829,38.1,12413,NM
US,New Mexico,Sandoval,New Mexico-Sandoval,2020-03-19,2.0,4,2.0,0.0,0,0.0,NYT,35.685091,-106.883119,7.0,,,,US,USA,327167434.0,2096829,38.1,12413,NM
US,New Mexico,Santa Fe,New Mexico-Santa Fe,2020-03-19,1.0,7,6.0,0.0,0,0.0,NYT,35.51453,-105.963972,7.0,2.0,,,US,USA,327167434.0,2096829,38.1,12413,NM
US,New Mexico,Socorro,New Mexico-Socorro,2020-03-19,0.0,2,2.0,0.0,0,0.0,NYT,33.991658,-106.939136,7.0,,,,US,USA,327167434.0,2096829,38.1,12413,NM
US,New Mexico,Taos,New Mexico-Taos,2020-03-19,0.0,1,1.0,0.0,0,0.0,NYT,36.576529,-105.63798600000001,7.0,,,,US,USA,327167434.0,2096829,38.1,12413,NM
US,New York,Albany,New York-Albany,2020-03-19,7.0,43,36.0,0.0,0,0.0,NYT,42.58824,-73.97400999999999,16.0,6.0,10.0,,US,USA,327167434.0,19453561,38.1,12413,NY
US,New York,Allegany,New York-Allegany,2020-03-19,0.0,2,2.0,0.0,0,0.0,NYT,42.247853000000006,-78.02615300000001,16.0,,10.0,,US,USA,327167434.0,19453561,38.1,12413,NY
US,New York,Broome,New York-Broome,2020-03-19,0.0,2,2.0,0.0,0,0.0,NYT,42.161977,-75.830283,16.0,,10.0,,US,USA,327167434.0,19453561,38.1,12413,NY
US,New York,Chenango,New York-Chenango,2020-03-19,0.0,1,1.0,0.0,0,0.0,NYT,42.478024,-75.602241,16.0,,10.0,,US,USA,327167434.0,19453561,38.1,12413,NY
US,New York,Clinton,New York-Clinton,2020-03-19,0.0,1,1.0,0.0,0,0.0,NYT,44.752712,-73.70564300000001,16.0,,10.0,,US,USA,327167434.0,19453561,38.1,12413,NY
US,New York,Delaware,New York-Delaware,2020-03-19,0.0,1,1.0,0.0,0,0.0,NYT,42.193985999999995,-74.966728,16.0,7.0,10.0,,US,USA,327167434.0,19453561,38.1,12413,NY
US,New York,Dutchess,New York-Dutchess,2020-03-19,11.0,31,20.0,0.0,0,0.0,NYT,41.75477,-73.740041,16.0,5.0,10.0,,US,USA,327167434.0,19453561,38.1,12413,NY
US,New York,Erie,New York-Erie,2020-03-19,21.0,28,7.0,0.0,0,0.0,NYT,42.752759000000005,-78.778192,16.0,4.0,10.0,,US,USA,327167434.0,19453561,38.1,12413,NY
US,New York,Essex,New York-Essex,2020-03-19,0.0,1,1.0,0.0,0,0.0,NYT,44.109601,-73.77843100000001,16.0,7.0,10.0,,US,USA,327167434.0,19453561,38.1,12413,NY
US,New York,Greene,New York-Greene,2020-03-19,0.0,2,2.0,0.0,0,0.0,NYT,42.279821000000005,-74.142025,16.0,1.0,10.0,,US,USA,327167434.0,19453561,38.1,12413,NY
US,New York,Hamilton,New York-Hamilton,2020-03-19,0.0,1,1.0,0.0,0,0.0,NYT,43.657879,-74.50245600000001,16.0,,10.0,,US,USA,327167434.0,19453561,38.1,12413,NY
US,New York,Herkimer,New York-Herkimer,2020-03-19,0.0,1,1.0,0.0,0,0.0,NYT,43.407489,-75.01168299999999,16.0,,10.0,,US,USA,327167434.0,19453561,38.1,12413,NY
US,New York,Jefferson,New York-Jefferson,2020-03-19,0.0,1,1.0,0.0,0,0.0,NYT,43.996389,-76.052968,16.0,8.0,10.0,,US,USA,327167434.0,19453561,38.1,12413,NY
US,New York,Livingston,New York-Livingston,2020-03-19,0.0,1,1.0,0.0,0,0.0,NYT,42.727484999999994,-77.769779,16.0,,10.0,,US,USA,327167434.0,19453561,38.1,12413,NY
US,New York,Monroe,New York-Monroe,2020-03-19,14.0,28,14.0,0.0,0,0.0,NYT,43.464484000000006,-77.664658,16.0,5.0,10.0,,US,USA,327167434.0,19453561,38.1,12413,NY
US,New York,Montgomery,New York-Montgomery,2020-03-19,0.0,1,1.0,0.0,0,0.0,NYT,42.900890999999994,-74.435357,16.0,11.0,10.0,,US,USA,327167434.0,19453561,38.1,12413,NY
US,New York,Nassau,New York-Nassau,2020-03-19,199.0,382,183.0,1.0,3,2.0,NYT,40.729612,-73.589414,16.0,12.0,10.0,4.0,US,USA,327167434.0,19453561,38.1,12413,NY
US,New York,New York City,New York-New York City,2020-03-19,1129.0,2468,1339.0,2.0,22,20.0,NYT,40.776641999999995,-73.970187,16.0,14.0,10.0,7.0,US,USA,327167434.0,19453561,38.1,12413,NY
US,New York,Onondaga,New York-Onondaga,2020-03-19,0.0,2,2.0,0.0,0,0.0,NYT,43.006516,-76.196134,16.0,,10.0,,US,USA,327167434.0,19453561,38.1,12413,NY
US,New York,Ontario,New York-Ontario,2020-03-19,0.0,1,1.0,0.0,0,0.0,NYT,42.856357,-77.303497,16.0,,10.0,,US,USA,327167434.0,19453561,38.1,12413,NY
