country_or_region,province_or_state,state_and_country,date,daily_new_cases,running_total_cases,running_total_cases_prev_day,daily_new_deaths,running_total_deaths,running_total_deaths_prev_day,data_source,lat,long,first_case_state_rank,first_case_country_rank,hundred_case_state_rank,hundred_case_country_rank,country_code_2,country_code_3,country_population_2018,country_median_age,country_running_agg
France,French Polynesia,French Polynesia-France,2020-03-01,0.0,0,0.0,0.0,0,0.0,JHU,-17.6797,149.4068,,33.0,,2.0,FR,FRA,66987244.0,41.4,130
France,French Polynesia,French Polynesia-France,2020-03-02,0.0,0,0.0,0.0,0,0.0,JHU,-17.6797,149.4068,,34.0,,3.0,FR,FRA,66987244.0,41.4,191
France,French Polynesia,French Polynesia-France,2020-03-03,0.0,0,0.0,0.0,0,0.0,JHU,-17.6797,149.4068,,35.0,,4.0,FR,FRA,66987244.0,41.4,204
France,French Polynesia,French Polynesia-France,2020-03-04,0.0,0,0.0,0.0,0,0.0,JHU,-17.6797,149.4068,,36.0,,5.0,FR,FRA,66987244.0,41.4,288
France,French Polynesia,French Polynesia-France,2020-03-05,0.0,0,0.0,0.0,0,0.0,JHU,-17.6797,149.4068,,37.0,,6.0,FR,FRA,66987244.0,41.4,380
France,French Polynesia,French Polynesia-France,2020-03-06,0.0,0,0.0,0.0,0,0.0,JHU,-17.6797,149.4068,,38.0,,7.0,FR,FRA,66987244.0,41.4,656
France,French Polynesia,French Polynesia-France,2020-03-07,0.0,0,0.0,0.0,0,0.0,JHU,-17.6797,149.4068,,39.0,,8.0,FR,FRA,66987244.0,41.4,959
France,French Polynesia,French Polynesia-France,2020-03-08,0.0,0,0.0,0.0,0,0.0,JHU,-17.6797,149.4068,,40.0,,9.0,FR,FRA,66987244.0,41.4,1136
France,French Polynesia,French Polynesia-France,2020-03-09,0.0,0,0.0,0.0,0,0.0,JHU,-17.6797,149.4068,,41.0,,10.0,FR,FRA,66987244.0,41.4,1219
France,French Polynesia,French Polynesia-France,2020-03-10,0.0,0,0.0,0.0,0,0.0,JHU,-17.6797,149.4068,,42.0,,11.0,FR,FRA,66987244.0,41.4,1794
France,French Polynesia,French Polynesia-France,2020-03-11,0.0,0,0.0,0.0,0,0.0,JHU,-17.6797,149.4068,,43.0,,12.0,FR,FRA,66987244.0,41.4,2293
France,French Polynesia,French Polynesia-France,2020-03-12,0.0,0,0.0,0.0,0,0.0,JHU,-17.6797,149.4068,,44.0,,13.0,FR,FRA,66987244.0,41.4,2293
France,French Polynesia,French Polynesia-France,2020-03-13,3.0,3,0.0,0.0,0,0.0,JHU,-17.6797,149.4068,,45.0,,14.0,FR,FRA,66987244.0,41.4,3681
France,French Polynesia,French Polynesia-France,2020-03-14,0.0,3,3.0,0.0,0,0.0,JHU,-17.6797,149.4068,,46.0,,15.0,FR,FRA,66987244.0,41.4,4496
France,French Polynesia,French Polynesia-France,2020-03-15,0.0,3,3.0,0.0,0,0.0,JHU,-17.6797,149.4068,,47.0,,16.0,FR,FRA,66987244.0,41.4,4532
France,French Polynesia,French Polynesia-France,2020-03-16,0.0,3,3.0,0.0,0,0.0,JHU,-17.6797,149.4068,,48.0,,17.0,FR,FRA,66987244.0,41.4,6683
France,French Polynesia,French Polynesia-France,2020-03-17,0.0,3,3.0,0.0,0,0.0,JHU,-17.6797,149.4068,,49.0,,18.0,FR,FRA,66987244.0,41.4,7715
France,French Polynesia,French Polynesia-France,2020-03-18,0.0,3,3.0,0.0,0,0.0,JHU,-17.6797,149.4068,,50.0,,19.0,FR,FRA,66987244.0,41.4,9124
France,French Polynesia,French Polynesia-France,2020-03-19,3.0,6,3.0,0.0,0,0.0,JHU,-17.6797,149.4068,1.0,51.0,,20.0,FR,FRA,66987244.0,41.4,10970
France,French Polynesia,French Polynesia-France,2020-03-20,5.0,11,6.0,0.0,0,0.0,JHU,-17.6797,149.4068,2.0,52.0,,21.0,FR,FRA,66987244.0,41.4,12758
France,French Polynesia,French Polynesia-France,2020-03-21,4.0,15,11.0,0.0,0,0.0,JHU,-17.6797,149.4068,3.0,53.0,,22.0,FR,FRA,66987244.0,41.4,14463
France,French Polynesia,French Polynesia-France,2020-03-22,3.0,18,15.0,0.0,0,0.0,JHU,-17.6797,149.4068,4.0,54.0,,23.0,FR,FRA,66987244.0,41.4,16243
France,French Polynesia,French Polynesia-France,2020-03-23,0.0,18,18.0,0.0,0,0.0,JHU,-17.6797,149.4068,5.0,55.0,,24.0,FR,FRA,66987244.0,41.4,20123
France,French Polynesia,French Polynesia-France,2020-03-24,7.0,25,18.0,0.0,0,0.0,JHU,-17.6797,149.4068,6.0,56.0,,25.0,FR,FRA,66987244.0,41.4,22622
France,French Polynesia,French Polynesia-France,2020-03-25,0.0,25,25.0,0.0,0,0.0,JHU,-17.6797,149.4068,7.0,57.0,,26.0,FR,FRA,66987244.0,41.4,25600
France,French Polynesia,French Polynesia-France,2020-03-26,5.0,30,25.0,0.0,0,0.0,JHU,-17.6797,149.4068,8.0,58.0,,27.0,FR,FRA,66987244.0,41.4,29551
France,French Polynesia,French Polynesia-France,2020-03-27,0.0,30,30.0,0.0,0,0.0,JHU,-17.6797,149.4068,9.0,59.0,,28.0,FR,FRA,66987244.0,41.4,33402
France,French Polynesia,French Polynesia-France,2020-03-28,0.0,30,30.0,0.0,0,0.0,JHU,-17.6797,149.4068,10.0,60.0,,29.0,FR,FRA,66987244.0,41.4,38105
France,French Polynesia,French Polynesia-France,2020-03-29,0.0,30,30.0,0.0,0,0.0,JHU,-17.6797,149.4068,11.0,61.0,,30.0,FR,FRA,66987244.0,41.4,40708
France,French Polynesia,French Polynesia-France,2020-03-30,6.0,36,30.0,0.0,0,0.0,JHU,-17.6797,149.4068,12.0,62.0,,31.0,FR,FRA,66987244.0,41.4,45170
France,French Polynesia,French Polynesia-France,2020-03-31,0.0,36,36.0,0.0,0,0.0,JHU,-17.6797,149.4068,13.0,63.0,,32.0,FR,FRA,66987244.0,41.4,52827
France,French Polynesia,French Polynesia-France,2020-04-01,1.0,37,36.0,0.0,0,0.0,JHU,-17.6797,149.4068,14.0,64.0,,33.0,FR,FRA,66987244.0,41.4,57749
France,French Polynesia,French Polynesia-France,2020-04-02,0.0,37,37.0,0.0,0,0.0,JHU,-17.6797,149.4068,15.0,65.0,,34.0,FR,FRA,66987244.0,41.4,59929
France,French Polynesia,French Polynesia-France,2020-04-03,2.0,39,37.0,0.0,0,0.0,JHU,-17.6797,149.4068,16.0,66.0,,35.0,FR,FRA,66987244.0,41.4,65202
France,French Polynesia,French Polynesia-France,2020-04-04,1.0,40,39.0,0.0,0,0.0,JHU,-17.6797,149.4068,17.0,67.0,,36.0,FR,FRA,66987244.0,41.4,69500
France,French Polynesia,French Polynesia-France,2020-04-05,1.0,41,40.0,0.0,0,0.0,JHU,-17.6797,149.4068,18.0,68.0,,37.0,FR,FRA,66987244.0,41.4,71412
France,French Polynesia,French Polynesia-France,2020-04-06,1.0,42,41.0,0.0,0,0.0,JHU,-17.6797,149.4068,19.0,69.0,,38.0,FR,FRA,66987244.0,41.4,75343
France,French Polynesia,French Polynesia-France,2020-04-07,5.0,47,42.0,0.0,0,0.0,JHU,-17.6797,149.4068,20.0,70.0,,39.0,FR,FRA,66987244.0,41.4,79163
France,French Polynesia,French Polynesia-France,2020-04-08,4.0,51,47.0,0.0,0,0.0,JHU,-17.6797,149.4068,21.0,71.0,,40.0,FR,FRA,66987244.0,41.4,83057
France,French Polynesia,French Polynesia-France,2020-04-09,0.0,51,51.0,0.0,0,0.0,JHU,-17.6797,149.4068,22.0,72.0,,41.0,FR,FRA,66987244.0,41.4,87366
France,French Polynesia,French Polynesia-France,2020-04-10,0.0,51,51.0,0.0,0,0.0,JHU,-17.6797,149.4068,23.0,73.0,,42.0,FR,FRA,66987244.0,41.4,91738
France,French Polynesia,French Polynesia-France,2020-04-11,0.0,51,51.0,0.0,0,0.0,JHU,-17.6797,149.4068,24.0,74.0,,43.0,FR,FRA,66987244.0,41.4,94863
France,French Polynesia,French Polynesia-France,2020-04-12,2.0,53,51.0,0.0,0,0.0,JHU,-17.6797,149.4068,25.0,75.0,,44.0,FR,FRA,66987244.0,41.4,121712
France,French Polynesia,French Polynesia-France,2020-04-13,2.0,55,53.0,0.0,0,0.0,JHU,-17.6797,149.4068,26.0,76.0,,45.0,FR,FRA,66987244.0,41.4,125394
France,French Polynesia,French Polynesia-France,2020-04-14,0.0,55,55.0,0.0,0,0.0,JHU,-17.6797,149.4068,27.0,77.0,,46.0,FR,FRA,66987244.0,41.4,131361
France,French Polynesia,French Polynesia-France,2020-04-15,0.0,55,55.0,0.0,0,0.0,JHU,-17.6797,149.4068,28.0,78.0,,47.0,FR,FRA,66987244.0,41.4,134582
France,French Polynesia,French Polynesia-France,2020-04-16,0.0,55,55.0,0.0,0,0.0,JHU,-17.6797,149.4068,29.0,79.0,,48.0,FR,FRA,66987244.0,41.4,147091
France,Guadeloupe,Guadeloupe-France,2020-01-22,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,,,,FR,FRA,66987244.0,41.4,0
France,Guadeloupe,Guadeloupe-France,2020-01-23,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,,,,FR,FRA,66987244.0,41.4,0
France,Guadeloupe,Guadeloupe-France,2020-01-24,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,,,,FR,FRA,66987244.0,41.4,2
France,Guadeloupe,Guadeloupe-France,2020-01-25,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,,,,FR,FRA,66987244.0,41.4,3
France,Guadeloupe,Guadeloupe-France,2020-01-26,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,,,,FR,FRA,66987244.0,41.4,3
France,Guadeloupe,Guadeloupe-France,2020-01-27,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,,,,FR,FRA,66987244.0,41.4,3
France,Guadeloupe,Guadeloupe-France,2020-01-28,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,,,,FR,FRA,66987244.0,41.4,4
France,Guadeloupe,Guadeloupe-France,2020-01-29,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,1.0,,,FR,FRA,66987244.0,41.4,5
France,Guadeloupe,Guadeloupe-France,2020-01-30,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,2.0,,,FR,FRA,66987244.0,41.4,5
France,Guadeloupe,Guadeloupe-France,2020-01-31,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,3.0,,,FR,FRA,66987244.0,41.4,5
France,Guadeloupe,Guadeloupe-France,2020-02-01,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,4.0,,,FR,FRA,66987244.0,41.4,6
France,Guadeloupe,Guadeloupe-France,2020-02-02,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,5.0,,,FR,FRA,66987244.0,41.4,6
France,Guadeloupe,Guadeloupe-France,2020-02-03,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,6.0,,,FR,FRA,66987244.0,41.4,6
France,Guadeloupe,Guadeloupe-France,2020-02-04,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,7.0,,,FR,FRA,66987244.0,41.4,6
France,Guadeloupe,Guadeloupe-France,2020-02-05,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,8.0,,,FR,FRA,66987244.0,41.4,6
France,Guadeloupe,Guadeloupe-France,2020-02-06,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,9.0,,,FR,FRA,66987244.0,41.4,6
France,Guadeloupe,Guadeloupe-France,2020-02-07,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,10.0,,,FR,FRA,66987244.0,41.4,6
France,Guadeloupe,Guadeloupe-France,2020-02-08,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,11.0,,,FR,FRA,66987244.0,41.4,11
France,Guadeloupe,Guadeloupe-France,2020-02-09,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,12.0,,,FR,FRA,66987244.0,41.4,11
France,Guadeloupe,Guadeloupe-France,2020-02-10,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,13.0,,,FR,FRA,66987244.0,41.4,11
France,Guadeloupe,Guadeloupe-France,2020-02-11,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,14.0,,,FR,FRA,66987244.0,41.4,11
France,Guadeloupe,Guadeloupe-France,2020-02-12,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,15.0,,,FR,FRA,66987244.0,41.4,11
France,Guadeloupe,Guadeloupe-France,2020-02-13,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,16.0,,,FR,FRA,66987244.0,41.4,11
France,Guadeloupe,Guadeloupe-France,2020-02-14,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,17.0,,,FR,FRA,66987244.0,41.4,11
France,Guadeloupe,Guadeloupe-France,2020-02-15,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,18.0,,,FR,FRA,66987244.0,41.4,12
France,Guadeloupe,Guadeloupe-France,2020-02-16,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,19.0,,,FR,FRA,66987244.0,41.4,12
France,Guadeloupe,Guadeloupe-France,2020-02-17,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,20.0,,,FR,FRA,66987244.0,41.4,12
France,Guadeloupe,Guadeloupe-France,2020-02-18,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,21.0,,,FR,FRA,66987244.0,41.4,12
France,Guadeloupe,Guadeloupe-France,2020-02-19,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,22.0,,,FR,FRA,66987244.0,41.4,12
France,Guadeloupe,Guadeloupe-France,2020-02-20,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,23.0,,,FR,FRA,66987244.0,41.4,12
France,Guadeloupe,Guadeloupe-France,2020-02-21,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,24.0,,,FR,FRA,66987244.0,41.4,12
France,Guadeloupe,Guadeloupe-France,2020-02-22,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,25.0,,,FR,FRA,66987244.0,41.4,12
France,Guadeloupe,Guadeloupe-France,2020-02-23,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,26.0,,,FR,FRA,66987244.0,41.4,12
France,Guadeloupe,Guadeloupe-France,2020-02-24,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,27.0,,,FR,FRA,66987244.0,41.4,12
France,Guadeloupe,Guadeloupe-France,2020-02-25,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,28.0,,,FR,FRA,66987244.0,41.4,14
France,Guadeloupe,Guadeloupe-France,2020-02-26,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,29.0,,,FR,FRA,66987244.0,41.4,18
France,Guadeloupe,Guadeloupe-France,2020-02-27,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,30.0,,,FR,FRA,66987244.0,41.4,38
France,Guadeloupe,Guadeloupe-France,2020-02-28,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,31.0,,,FR,FRA,66987244.0,41.4,57
France,Guadeloupe,Guadeloupe-France,2020-02-29,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,32.0,,1.0,FR,FRA,66987244.0,41.4,100
France,Guadeloupe,Guadeloupe-France,2020-03-01,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,33.0,,2.0,FR,FRA,66987244.0,41.4,130
France,Guadeloupe,Guadeloupe-France,2020-03-02,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,34.0,,3.0,FR,FRA,66987244.0,41.4,191
France,Guadeloupe,Guadeloupe-France,2020-03-03,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,35.0,,4.0,FR,FRA,66987244.0,41.4,204
France,Guadeloupe,Guadeloupe-France,2020-03-04,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,36.0,,5.0,FR,FRA,66987244.0,41.4,288
France,Guadeloupe,Guadeloupe-France,2020-03-05,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,37.0,,6.0,FR,FRA,66987244.0,41.4,380
France,Guadeloupe,Guadeloupe-France,2020-03-06,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,38.0,,7.0,FR,FRA,66987244.0,41.4,656
France,Guadeloupe,Guadeloupe-France,2020-03-07,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,39.0,,8.0,FR,FRA,66987244.0,41.4,959
France,Guadeloupe,Guadeloupe-France,2020-03-08,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,40.0,,9.0,FR,FRA,66987244.0,41.4,1136
France,Guadeloupe,Guadeloupe-France,2020-03-09,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,41.0,,10.0,FR,FRA,66987244.0,41.4,1219
France,Guadeloupe,Guadeloupe-France,2020-03-10,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,42.0,,11.0,FR,FRA,66987244.0,41.4,1794
France,Guadeloupe,Guadeloupe-France,2020-03-11,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,43.0,,12.0,FR,FRA,66987244.0,41.4,2293
France,Guadeloupe,Guadeloupe-France,2020-03-12,0.0,0,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,44.0,,13.0,FR,FRA,66987244.0,41.4,2293
France,Guadeloupe,Guadeloupe-France,2020-03-13,1.0,1,0.0,0.0,0,0.0,JHU,16.25,-61.5833,,45.0,,14.0,FR,FRA,66987244.0,41.4,3681
France,Guadeloupe,Guadeloupe-France,2020-03-14,0.0,1,1.0,0.0,0,0.0,JHU,16.25,-61.5833,,46.0,,15.0,FR,FRA,66987244.0,41.4,4496
France,Guadeloupe,Guadeloupe-France,2020-03-15,2.0,3,1.0,0.0,0,0.0,JHU,16.25,-61.5833,,47.0,,16.0,FR,FRA,66987244.0,41.4,4532
France,Guadeloupe,Guadeloupe-France,2020-03-16,3.0,6,3.0,0.0,0,0.0,JHU,16.25,-61.5833,1.0,48.0,,17.0,FR,FRA,66987244.0,41.4,6683
France,Guadeloupe,Guadeloupe-France,2020-03-17,12.0,18,6.0,0.0,0,0.0,JHU,16.25,-61.5833,2.0,49.0,,18.0,FR,FRA,66987244.0,41.4,7715
France,Guadeloupe,Guadeloupe-France,2020-03-18,9.0,27,18.0,0.0,0,0.0,JHU,16.25,-61.5833,3.0,50.0,,19.0,FR,FRA,66987244.0,41.4,9124
France,Guadeloupe,Guadeloupe-France,2020-03-19,6.0,33,27.0,0.0,0,0.0,JHU,16.25,-61.5833,4.0,51.0,,20.0,FR,FRA,66987244.0,41.4,10970
France,Guadeloupe,Guadeloupe-France,2020-03-20,12.0,45,33.0,0.0,0,0.0,JHU,16.25,-61.5833,5.0,52.0,,21.0,FR,FRA,66987244.0,41.4,12758
France,Guadeloupe,Guadeloupe-France,2020-03-21,8.0,53,45.0,0.0,0,0.0,JHU,16.25,-61.5833,6.0,53.0,,22.0,FR,FRA,66987244.0,41.4,14463
France,Guadeloupe,Guadeloupe-France,2020-03-22,5.0,58,53.0,1.0,1,0.0,JHU,16.25,-61.5833,7.0,54.0,,23.0,FR,FRA,66987244.0,41.4,16243
France,Guadeloupe,Guadeloupe-France,2020-03-23,4.0,62,58.0,0.0,1,1.0,JHU,16.25,-61.5833,8.0,55.0,,24.0,FR,FRA,66987244.0,41.4,20123
France,Guadeloupe,Guadeloupe-France,2020-03-24,0.0,62,62.0,0.0,1,1.0,JHU,16.25,-61.5833,9.0,56.0,,25.0,FR,FRA,66987244.0,41.4,22622
France,Guadeloupe,Guadeloupe-France,2020-03-25,11.0,73,62.0,0.0,1,1.0,JHU,16.25,-61.5833,10.0,57.0,,26.0,FR,FRA,66987244.0,41.4,25600
France,Guadeloupe,Guadeloupe-France,2020-03-26,0.0,73,73.0,0.0,1,1.0,JHU,16.25,-61.5833,11.0,58.0,,27.0,FR,FRA,66987244.0,41.4,29551
France,Guadeloupe,Guadeloupe-France,2020-03-27,0.0,73,73.0,0.0,1,1.0,JHU,16.25,-61.5833,12.0,59.0,,28.0,FR,FRA,66987244.0,41.4,33402
France,Guadeloupe,Guadeloupe-France,2020-03-28,29.0,102,73.0,1.0,2,1.0,JHU,16.25,-61.5833,13.0,60.0,1.0,29.0,FR,FRA,66987244.0,41.4,38105
France,Guadeloupe,Guadeloupe-France,2020-03-29,4.0,106,102.0,2.0,4,2.0,JHU,16.25,-61.5833,14.0,61.0,2.0,30.0,FR,FRA,66987244.0,41.4,40708
France,Guadeloupe,Guadeloupe-France,2020-03-30,0.0,106,106.0,0.0,4,4.0,JHU,16.25,-61.5833,15.0,62.0,3.0,31.0,FR,FRA,66987244.0,41.4,45170
France,Guadeloupe,Guadeloupe-France,2020-03-31,8.0,114,106.0,0.0,4,4.0,JHU,16.25,-61.5833,16.0,63.0,4.0,32.0,FR,FRA,66987244.0,41.4,52827
France,Guadeloupe,Guadeloupe-France,2020-04-01,11.0,125,114.0,2.0,6,4.0,JHU,16.25,-61.5833,17.0,64.0,5.0,33.0,FR,FRA,66987244.0,41.4,57749
France,Guadeloupe,Guadeloupe-France,2020-04-02,3.0,128,125.0,0.0,6,6.0,JHU,16.25,-61.5833,18.0,65.0,6.0,34.0,FR,FRA,66987244.0,41.4,59929
France,Guadeloupe,Guadeloupe-France,2020-04-03,2.0,130,128.0,1.0,7,6.0,JHU,16.25,-61.5833,19.0,66.0,7.0,35.0,FR,FRA,66987244.0,41.4,65202
France,Guadeloupe,Guadeloupe-France,2020-04-04,4.0,134,130.0,0.0,7,7.0,JHU,16.25,-61.5833,20.0,67.0,8.0,36.0,FR,FRA,66987244.0,41.4,69500
France,Guadeloupe,Guadeloupe-France,2020-04-05,1.0,135,134.0,0.0,7,7.0,JHU,16.25,-61.5833,21.0,68.0,9.0,37.0,FR,FRA,66987244.0,41.4,71412
France,Guadeloupe,Guadeloupe-France,2020-04-06,0.0,135,135.0,0.0,7,7.0,JHU,16.25,-61.5833,22.0,69.0,10.0,38.0,FR,FRA,66987244.0,41.4,75343
France,Guadeloupe,Guadeloupe-France,2020-04-07,4.0,139,135.0,0.0,7,7.0,JHU,16.25,-61.5833,23.0,70.0,11.0,39.0,FR,FRA,66987244.0,41.4,79163
France,Guadeloupe,Guadeloupe-France,2020-04-08,2.0,141,139.0,1.0,8,7.0,JHU,16.25,-61.5833,24.0,71.0,12.0,40.0,FR,FRA,66987244.0,41.4,83057
France,Guadeloupe,Guadeloupe-France,2020-04-09,0.0,141,141.0,0.0,8,8.0,JHU,16.25,-61.5833,25.0,72.0,13.0,41.0,FR,FRA,66987244.0,41.4,87366
France,Guadeloupe,Guadeloupe-France,2020-04-10,2.0,143,141.0,0.0,8,8.0,JHU,16.25,-61.5833,26.0,73.0,14.0,42.0,FR,FRA,66987244.0,41.4,91738
France,Guadeloupe,Guadeloupe-France,2020-04-11,0.0,143,143.0,0.0,8,8.0,JHU,16.25,-61.5833,27.0,74.0,15.0,43.0,FR,FRA,66987244.0,41.4,94863
France,Guadeloupe,Guadeloupe-France,2020-04-12,0.0,143,143.0,0.0,8,8.0,JHU,16.25,-61.5833,28.0,75.0,16.0,44.0,FR,FRA,66987244.0,41.4,121712
France,Guadeloupe,Guadeloupe-France,2020-04-13,0.0,143,143.0,0.0,8,8.0,JHU,16.25,-61.5833,29.0,76.0,17.0,45.0,FR,FRA,66987244.0,41.4,125394
France,Guadeloupe,Guadeloupe-France,2020-04-14,2.0,145,143.0,0.0,8,8.0,JHU,16.25,-61.5833,30.0,77.0,18.0,46.0,FR,FRA,66987244.0,41.4,131361
France,Guadeloupe,Guadeloupe-France,2020-04-15,0.0,145,145.0,0.0,8,8.0,JHU,16.25,-61.5833,31.0,78.0,19.0,47.0,FR,FRA,66987244.0,41.4,134582
France,Guadeloupe,Guadeloupe-France,2020-04-16,0.0,145,145.0,0.0,8,8.0,JHU,16.25,-61.5833,32.0,79.0,20.0,48.0,FR,FRA,66987244.0,41.4,147091
France,Mayotte,Mayotte-France,2020-01-22,0.0,0,0.0,0.0,0,0.0,JHU,-12.8275,45.1662,,,,,FR,FRA,66987244.0,41.4,0
France,Mayotte,Mayotte-France,2020-01-23,0.0,0,0.0,0.0,0,0.0,JHU,-12.8275,45.1662,,,,,FR,FRA,66987244.0,41.4,0
France,Mayotte,Mayotte-France,2020-01-24,0.0,0,0.0,0.0,0,0.0,JHU,-12.8275,45.1662,,,,,FR,FRA,66987244.0,41.4,2
France,Mayotte,Mayotte-France,2020-01-25,0.0,0,0.0,0.0,0,0.0,JHU,-12.8275,45.1662,,,,,FR,FRA,66987244.0,41.4,3
France,Mayotte,Mayotte-France,2020-01-26,0.0,0,0.0,0.0,0,0.0,JHU,-12.8275,45.1662,,,,,FR,FRA,66987244.0,41.4,3
France,Mayotte,Mayotte-France,2020-01-27,0.0,0,0.0,0.0,0,0.0,JHU,-12.8275,45.1662,,,,,FR,FRA,66987244.0,41.4,3
France,Mayotte,Mayotte-France,2020-01-28,0.0,0,0.0,0.0,0,0.0,JHU,-12.8275,45.1662,,,,,FR,FRA,66987244.0,41.4,4
France,Mayotte,Mayotte-France,2020-01-29,0.0,0,0.0,0.0,0,0.0,JHU,-12.8275,45.1662,,1.0,,,FR,FRA,66987244.0,41.4,5
France,Mayotte,Mayotte-France,2020-01-30,0.0,0,0.0,0.0,0,0.0,JHU,-12.8275,45.1662,,2.0,,,FR,FRA,66987244.0,41.4,5
France,Mayotte,Mayotte-France,2020-01-31,0.0,0,0.0,0.0,0,0.0,JHU,-12.8275,45.1662,,3.0,,,FR,FRA,66987244.0,41.4,5
France,Mayotte,Mayotte-France,2020-02-01,0.0,0,0.0,0.0,0,0.0,JHU,-12.8275,45.1662,,4.0,,,FR,FRA,66987244.0,41.4,6
France,Mayotte,Mayotte-France,2020-02-02,0.0,0,0.0,0.0,0,0.0,JHU,-12.8275,45.1662,,5.0,,,FR,FRA,66987244.0,41.4,6
France,Mayotte,Mayotte-France,2020-02-03,0.0,0,0.0,0.0,0,0.0,JHU,-12.8275,45.1662,,6.0,,,FR,FRA,66987244.0,41.4,6
France,Mayotte,Mayotte-France,2020-02-04,0.0,0,0.0,0.0,0,0.0,JHU,-12.8275,45.1662,,7.0,,,FR,FRA,66987244.0,41.4,6
France,Mayotte,Mayotte-France,2020-02-05,0.0,0,0.0,0.0,0,0.0,JHU,-12.8275,45.1662,,8.0,,,FR,FRA,66987244.0,41.4,6
France,Mayotte,Mayotte-France,2020-02-06,0.0,0,0.0,0.0,0,0.0,JHU,-12.8275,45.1662,,9.0,,,FR,FRA,66987244.0,41.4,6
France,Mayotte,Mayotte-France,2020-02-07,0.0,0,0.0,0.0,0,0.0,JHU,-12.8275,45.1662,,10.0,,,FR,FRA,66987244.0,41.4,6
France,Mayotte,Mayotte-France,2020-02-08,0.0,0,0.0,0.0,0,0.0,JHU,-12.8275,45.1662,,11.0,,,FR,FRA,66987244.0,41.4,11
France,Mayotte,Mayotte-France,2020-02-09,0.0,0,0.0,0.0,0,0.0,JHU,-12.8275,45.1662,,12.0,,,FR,FRA,66987244.0,41.4,11
France,Mayotte,Mayotte-France,2020-02-10,0.0,0,0.0,0.0,0,0.0,JHU,-12.8275,45.1662,,13.0,,,FR,FRA,66987244.0,41.4,11
